Earthroot,"POINT(-9742.67 -3164.84)",3,Durotar,
Silverleaf,"POINT(-9577.29 -2401.75)",3,Durotar Rocktusk Farm,
Earthroot,"POINT(-9795.17 -5114.24)",3,The Barrens The Merchant Coast,
Silverleaf,"POINT(-11386.3 -4837.22)",3,The Barrens Lushwater Oasis,
Iron Deposit,"POINT(611 628.553)",3,Alterac Mountains Crushridge Hold,
Bat01,"POINT(-14194.1 2728.61)",5,Darkshore Auberdine,
Silverleaf,"POINT(-1069.75 1735.02)",3,Tirisfal Glades Nightmare Vale,
Tin Vein,"POINT(-202.398 -835.033)",3,Hillsbrad Foothills Azurelode Mine,
Anvil,"POINT(430.319 -5577.89)",8,Dun Morogh Kharanos,
Earthroot,"POINT(-12200.5 -3537.22)",3,The Barrens,
Briarthorn,"POINT(877 -10577)",3,Duskwood Brightwood Grove,
Bat02,"POINT(-627.41 -8826.43)",5,Stormwind City,
Giant Clam,"POINT(-544.91 -12355.4)",3,Stranglethorn Vale The Vile Reef,
Anvil,"POINT(430.332 -5580.43)",8,Dun Morogh Kharanos,
Tin Vein,"POINT(1801.21 -2565.9)",3,Wetlands,
Anvil,"POINT(432.109 -5574.81)",8,Dun Morogh Kharanos,
Mageroyal,"POINT(-10684 -3249.69)",3,The Barrens,
Iron Deposit,"POINT(697.682 632.555)",3,Alterac Mountains Crushridge Hold,
Earthroot,"POINT(-11920.4 -3639.46)",3,The Barrens,
HangingSkullLight02,"POINT(-339.141 2259.29)",5,Tirisfal Glades Brill,
Bat01,"POINT(1170.12 -10564.2)",5,Duskwood Darkshire,
Silverleaf,"POINT(-8321 -4561)",3,Durotar Echo Isles,
Earthroot,"POINT(-9936.81 -2816.86)",3,The Barrens,
Anvil,"POINT(424.385 -5570.31)",8,Dun Morogh Kharanos,
Truesilver Deposit,"POINT(276 743.432)",3,Alterac Mountains Ruins of Alterac,
Silverleaf,"POINT(-9022 -3549.81)",3,Durotar Razormane Grounds,
Mageroyal,"POINT(-11904 -6756)",3,The Barrens Field of Giants,
Mark of Detonation,"POINT(3759.45 2803.14)",8,Eastern Plaguelands Plaguewood,
Silverleaf,"POINT(-1151.5 2436.23)",3,Tirisfal Glades,
Doodad_LargePortcullis04,"POINT(15946.9 -8416.59)",0,Stratholme,
Mageroyal,"POINT(-578.4 1418.59)",3,Silverpine Forest The Shining Strand,
Silver Vein,"POINT(644 640.384)",3,Alterac Mountains Crushridge Hold,
Silver Vein,"POINT(-469.79 -11746.5)",3,Stranglethorn Vale,
Earthroot,"POINT(-8768 -2540.33)",3,Durotar,
Anvil,"POINT(422.7 -5584.55)",8,Dun Morogh Kharanos,
Wooden Chair,"POINT(426.128 -5565.96)",7,Dun Morogh Kharanos,
Gold Vein,"POINT(2056.92 -1200.78)",3,Arathi Highlands Boulder'gor,
Earthroot,"POINT(-10109.1 -3195.87)",3,The Barrens,
Wooden Chair,"POINT(419.93 -5575.62)",7,Dun Morogh Kharanos,
Earthroot,"POINT(-13822 1512.54)",3,Darkshore Twilight Vale,
Apple Bob,"POINT(927.523 -12.8681)",3,Hillsbrad Foothills Tarren Mill,
Festive Mug,"POINT(-452.795 -14443)",3,Stranglethorn Vale Booty Bay,
Silverleaf,"POINT(-1313.51 1108.05)",3,Silverpine Forest,
Mageroyal,"POINT(-11461 -1480.47)",3,Ashenvale Falfarren River,
Bat01,"POINT(-9007.1 3052.04)",5,Winterspring Everlook,
Silver Vein,"POINT(742 570.612)",3,Alterac Mountains Strahnbrad,
Frozen Rune,"POINT(18447.6 -9508.19)",3,Naxxramas,
Earthroot,"POINT(-10132.5 -3283.2)",3,The Barrens,
Silverleaf,"POINT(-13763.6 -5771)",3,Mulgore,
HangingSkullLight01,"POINT(-11116.1 -1320.81)",5,Ashenvale Splintertree Post,
Copper Vein,"POINT(-11372.7 -7826.65)",3,The Barrens Bael Modan,
Silverleaf,"POINT(-14077.5 2415.46)",3,Darkshore,
Campfire,"POINT(4805.73 1651.62)",8,Eastern Plaguelands Scarlet Base Camp,
Mithril Deposit,"POINT(410 673.73)",3,Alterac Mountains Ruins of Alterac,
Dwarven Brazier,"POINT(885.341 -4743.02)",8,Dun Morogh,
Gold Vein,"POINT(2455 -7238)",3,Badlands Camp Cagg,
Silverleaf,"POINT(-735.364 1504.67)",3,Silverpine Forest,
Bat01,"POINT(-8928.41 -3373.68)",5,Durotar Razor Hill,
Half-Buried Bottle,"POINT(105.188 -14476.4)",3,Stranglethorn Vale Jaguero Isle,
Rune of Mazj,"POINT(15692.1 -4381.5)",1,Molten Core,
Silverleaf,"POINT(-9050.82 -3669.3)",3,Durotar Razormane Grounds,
Earthroot,"POINT(-9832.73 -5289.38)",3,The Barrens The Merchant Coast,
Bat01,"POINT(-9269.56 -2097.27)",5,Orgrimmar,
Silverleaf,"POINT(-9187 -3531.93)",3,Durotar Razormane Grounds,
Earthroot,"POINT(-11921.4 -4374.57)",3,The Barrens,
Hanging Tall/Thin Medium,"POINT(-621.338 -8902.26)",5,Stormwind City,
Silverleaf,"POINT(-8519 -3856)",3,Durotar Tiragarde Keep,
Gold Vein,"POINT(160 463.051)",3,Alterac Mountains Ruins of Alterac,
Earthroot,"POINT(-9853.94 -5036.27)",3,The Barrens The Merchant Coast,
Copper Vein,"POINT(3175 -4171)",3,Wetlands,
Silverleaf,"POINT(-327.924 2064.9)",3,Tirisfal Glades,
Earthroot,"POINT(-10044.8 -4954.41)",3,The Barrens,
Silver Vein,"POINT(2136 -1258)",3,Arathi Highlands Boulder'gor,
Silverleaf,"POINT(-9424.25 -2359.01)",3,Durotar Rocktusk Farm,
Anvil,"POINT(424.54 -5588.48)",8,Dun Morogh Kharanos,
Silverleaf,"POINT(442.104 -5783.86)",3,Dun Morogh The Grizzled Den,
Truesilver Deposit,"POINT(497 744.237)",3,Alterac Mountains Slaughter Hollow,
Black Lotus,"POINT(5085 2424.83)",3,Eastern Plaguelands Browman Mill,
Earthroot,"POINT(-11835.3 -3672.12)",3,The Barrens The Forgotten Pools,
Silverleaf,"POINT(-9229.06 -3139.97)",3,Durotar,
Earthroot,"POINT(546.661 -5832.01)",3,Dun Morogh,
Wooden Chair,"POINT(-232.482 2254.71)",7,Tirisfal Glades Brill,
Bat02,"POINT(-238.406 1593.23)",5,Tirisfal Glades Ruins of Lordaeron,
Silverleaf,"POINT(3514 -4964)",3,Loch Modan,
Silver Vein,"POINT(-11482.2 -7873.71)",3,The Barrens Bael Modan,
Silverleaf,"POINT(3474 -4933)",3,Loch Modan,
Food Crate,"POINT(-1011.93 -8713)",3,Stormwind City,
G_CandyBucket_01,"POINT(-13324.4 -6043.67)",5,Mulgore Bloodhoof Village,
Peacebloom,"POINT(563.982 -5933.92)",3,Dun Morogh,
Briarthorn,"POINT(-10129.6 -1349.55)",3,Ashenvale Warsong Lumber Camp,
Undead Fire,"POINT(-10074.7 3103.48)",1,Winterspring,
Mageroyal,"POINT(-10641 -5040)",3,The Barrens The Stagnant Oasis,
Silverleaf,"POINT(-438.113 2375.08)",3,Tirisfal Glades Brill,
Dwarven High Back Chair,"POINT(922.521 -4827.11)",7,Dun Morogh,
G_Ghost_01,"POINT(-14899.7 -3428.48)",5,Desolace Nijel's Point,
Peacebloom,"POINT(466.678 -5968.41)",3,Dun Morogh,
Mageroyal,"POINT(-14090.8 2504.66)",3,Darkshore,
Mithril Deposit,"POINT(378.22 525.345)",3,Alterac Mountains Ruins of Alterac,
Silverleaf,"POINT(-10958 -4275)",3,The Barrens,
Silver Vein,"POINT(1728.47 -2183.83)",3,Arathi Highlands The Drowned Reef,
Bat02,"POINT(2151.22 -6651.85)",5,Badlands Kargath,
Door,"POINT(2079.83 -6355.19)",0,Searing Gorge Dustfire Valley,
Silverleaf,"POINT(750.755 1856.06)",3,Tirisfal Glades The Bulwark,
Silverleaf,"POINT(-11086 -3724)",3,The Barrens,
Black Lotus,"POINT(-15553.6 -11590)",3,Silithus Twilight Outpost,
Silverleaf,"POINT(-842.272 1344.09)",3,Silverpine Forest,
Campfire,"POINT(200.671 -6009.33)",8,Dun Morogh,
Mortar,"POINT(229.231 -6031.73)",6,Dun Morogh,
Copper Vein,"POINT(2420.19 -3829.84)",3,Wetlands,
Earthroot,"POINT(19.0024 -5898.41)",3,Dun Morogh,
Incendia Agave,"POINT(-11771 -8628)",3,Thousand Needles Darkcloud Pinnacle,
G_Pumpkin_02,"POINT(3521.81 -908.188)",5,Arathi Highlands Hammerfall,
Truesilver Deposit,"POINT(522 881.169)",3,Alterac Mountains Slaughter Hollow,
Earthroot,"POINT(-9740.52 -5024.71)",3,The Barrens The Merchant Coast,
HangingSkullLight02,"POINT(-1167.03 -10641.1)",5,Westfall Sentinel Hill,
Silverleaf,"POINT(-718.193 2091.48)",3,Tirisfal Glades Cold Hearth Manor,
Arathi Basin BlastedLandsSkull01,"POINT(18848.8 -12823.3)",5,Arathi Basin,
Silverleaf,"POINT(-9578 -3304.64)",3,Durotar Razormane Grounds,
Silver Vein,"POINT(876 581.431)",3,Alterac Mountains Strahnbrad,
Silverleaf,"POINT(-831.536 1885.49)",3,Tirisfal Glades,
HangingSkullLight02,"POINT(-9180.95 -7302.32)",5,Dustwallow Marsh Theramore Isle,
Bat02,"POINT(-626.856 -8819.89)",5,Stormwind City,
Mageroyal,"POINT(-12566 4079.88)",3,Darkshore,
Silverleaf,"POINT(-9514 -4225)",3,Durotar Valley of Trials,
Earthroot,"POINT(-11759 -3472.76)",3,The Barrens The Forgotten Pools,
Terrordale Haunting Spirit,"POINT(2862.44 2994.05)",8,Eastern Plaguelands Terrordale,
Silverleaf,"POINT(2809 -6088)",3,Loch Modan Stonesplinter Valley,
Mageroyal,"POINT(2403 -9189)",3,Redridge Mountains,
Gold Vein,"POINT(650.045 645.157)",3,Alterac Mountains Crushridge Hold,
Warsong Oil,"POINT(-10849.8 -739.53)",3,Ashenvale Xavian,
Bat02,"POINT(908.983 -25.8611)",5,Hillsbrad Foothills Tarren Mill,
Stratholme Supply Crate,"POINT(15876.3 -8054.31)",3,Stratholme,
Silverleaf,"POINT(2906 -5948)",3,Loch Modan Stonesplinter Valley,
Silverleaf,"POINT(3019 -5887)",3,Loch Modan Grizzlepaw Ridge,
Silverleaf,"POINT(3096 -5882)",3,Loch Modan Grizzlepaw Ridge,
Earthroot,"POINT(-13891 3104.92)",3,Darkshore,
Solid Chest,"POINT(3255.59 -9542.22)",3,Redridge Mountains Stonewatch Falls,
Bat01,"POINT(2955.83 -5329.85)",5,Loch Modan Thelsamar,
Silverleaf,"POINT(-606.94 2333.6)",3,Tirisfal Glades,
Headhunter Skull,"POINT(-170.559 -12345.7)",5,Stranglethorn Vale Grom'gol Base Camp,
Bat01,"POINT(-16819.1 -5272.85)",5,Desolace Shadowprey Village,
Iron Deposit,"POINT(-11332 -1503.97)",3,Ashenvale Nightsong Woods,
Silverleaf,"POINT(-1638.51 -10156)",3,Westfall,
Witch Doctor's Chest,"POINT(13280 1737.21)",3,Zul'Farrak,
Earthroot,"POINT(-9921.98 -2787.53)",3,The Barrens Southfury River,
Bruiseweed,"POINT(-229.644 175.703)",3,Alterac Mountains Dalaran,
Campfire,"POINT(-140.74 -6282.19)",8,Dun Morogh Coldridge Pass,
Silverleaf,"POINT(-14008.3 1056.92)",3,Darkshore Twilight Vale,
Firework Show Type 2 Blue,"POINT(-507.237 -14379.1)",1,Stranglethorn Vale Booty Bay,
Purple Lotus,"POINT(-9314.78 -432.74)",3,Azshara Haldarr Encampment,
Mageroyal,"POINT(-11527 -6507)",3,The Barrens Southern Gold Road,
Bat01,"POINT(-11227.3 -9122.63)",5,Thousand Needles Freewind Post,
Gold Vein,"POINT(631 660.329)",3,Alterac Mountains Crushridge Hold,
Earthroot,"POINT(-12993 -4225)",3,Mulgore Windfury Ridge,
Longberry's Reagents,"POINT(941.688 -4710.98)",5,Dun Morogh,
Brazier,"POINT(5323.6 1652.53)",8,Eastern Plaguelands Tyr's Hand,
Gold Vein,"POINT(2521 -206)",3,The Hinterlands Bogen's Ledge,
Golden Sansam,"POINT(15790.3 -9293.88)",3,Zul'Gurub,
Silverleaf,"POINT(-11045.2 -4712.97)",3,The Barrens,
Bat02,"POINT(-246.349 2261.09)",5,Tirisfal Glades Brill,
Wooden Chair,"POINT(-372.463 -6129.47)",7,Dun Morogh Coldridge Valley,
Mageroyal,"POINT(-1673.74 -10256)",3,Westfall,
Silverleaf,"POINT(-1204.73 -9736.33)",3,Westfall Furlbrow's Pumpkin Farm,
Earthroot,"POINT(-9816.07 -5353.7)",3,The Barrens The Merchant Coast,
Silverleaf,"POINT(-9186 -3544.7)",3,Durotar Razormane Grounds,
Silverleaf,"POINT(-1446.77 1140.49)",3,Silverpine Forest,
Food Crate,"POINT(-15504.3 5480.14)",3,Teldrassil Gnarlpine Hold,
Earthroot,"POINT(-11939 -6232)",3,The Barrens Southern Barrens,
Door Lever,"POINT(13074.8 -8622.34)",1,Deadmines,
Silverleaf,"POINT(-13408.8 -6359.12)",3,Mulgore,
Ogre Tannin Basket,"POINT(15556 -2518.1)",3,Dire Maul,
Cozy Fire,"POINT(1153.12 -10525.5)",8,Duskwood Darkshire,
Dwarven Brazier,"POINT(-384.074 -6122.56)",8,Dun Morogh Coldridge Valley,
Silver Vein,"POINT(686 787.357)",3,Alterac Mountains Crushridge Hold,
Bat01,"POINT(-9007.06 3051.66)",5,Winterspring Everlook,
Wooden Chair,"POINT(-372.463 -6131.24)",7,Dun Morogh Coldridge Valley,
Standing small Interior,"POINT(-647.785 -8858.01)",5,Stormwind City,
Iron Deposit,"POINT(-15853.5 -5553)",3,Desolace,
Copper Vein,"POINT(-14436.8 982.22)",3,Darkshore Twilight Shore,
Wooden Chair,"POINT(-370.413 -6116.4)",7,Dun Morogh Coldridge Valley,
Gold Vein,"POINT(3218 -7314)",3,Badlands,
Wooden Chair,"POINT(-380.159 -6121.29)",7,Dun Morogh Coldridge Valley,
Gold Vein,"POINT(2753 -6582)",3,Badlands The Dustbowl,
Wooden Chair,"POINT(-380.379 -6116.12)",7,Dun Morogh Coldridge Valley,
Silver Vein,"POINT(665 606.249)",3,Alterac Mountains Crushridge Hold,
Dwarven High Back Chair,"POINT(919.394 -4827.55)",7,Dun Morogh,
Dreamfoil,"POINT(15401.4 -9319.09)",3,Zul'Gurub,
Iron Deposit,"POINT(3359.17 -795.956)",3,Arathi Highlands Circle of East Binding,
Supply Crate,"POINT(15964.6 -8228.97)",3,Stratholme,
Silverleaf,"POINT(-1263.11 1204.6)",3,Silverpine Forest The Ivar Patch,
Wooden Chair,"POINT(-365.578 -6089.07)",7,Dun Morogh Coldridge Valley,
HangingSkullLight01,"POINT(-13309.9 -6020.94)",5,Mulgore Bloodhoof Village,
Silverleaf,"POINT(-9729 -2598.84)",3,Durotar Southfury River,
Mageroyal,"POINT(2524.54 -9046.15)",3,Redridge Mountains,
Mithril Deposit,"POINT(660 548.157)",3,Alterac Mountains Gallows' Corner,
Buccaneer's Strongbox,"POINT(-9698.37 -5136.44)",3,The Barrens The Merchant Coast,
Dwarven Brazier,"POINT(-362.747 -6090.2)",8,Dun Morogh Coldridge Valley,
Anvil,"POINT(-390.634 -6098.49)",8,Dun Morogh Coldridge Valley,
Bruiseweed,"POINT(-12577 -8202)",3,Thousand Needles Camp E'thok,
High Back Chair,"POINT(-1627.3 -387.698)",7,Silverpine Forest Pyrewood Village,
Crude Brazier,"POINT(-10516.9 -4263.8)",8,The Barrens,
Silver Vein,"POINT(1643.46 -3438.17)",3,Wetlands,
Mageroyal,"POINT(-11818.2 -6198.09)",3,The Barrens Southern Barrens,
Undead Fire Aura,"POINT(-9452.92 4160.28)",6,Winterspring Frostsaber Rock,
Plaguewood Fire (Large),"POINT(3870.24 3117.6)",5,Eastern Plaguelands Plaguewood,
Silverleaf,"POINT(2964 -5793)",3,Loch Modan Stonesplinter Valley,
Wooden Chair,"POINT(-389.14 -6111.88)",7,Dun Morogh Coldridge Valley,
Dark Iron Deposit,"POINT(879.447 -7228.47)",3,Searing Gorge Blackchar Cave,
Mageroyal,"POINT(-10543 -2443.62)",3,The Barrens,
Standing small Interior,"POINT(-645.576 -8858.82)",5,Stormwind City,
Wild Steelbloom,"POINT(2335.32 -4211.01)",3,Wetlands Dun Algaz,
Silverleaf,"POINT(-8769 -4256)",3,Durotar,
Anvil,"POINT(-281.951 1693.92)",8,Tirisfal Glades Ruins of Lordaeron,
Silverleaf,"POINT(-8689 -3343.65)",3,Durotar,
SkullCandle01,"POINT(-647.557 -8858.07)",5,Stormwind City,
Wooden Chair,"POINT(-387.412 -6116.53)",7,Dun Morogh Coldridge Valley,
Silver Vein,"POINT(275 333.149)",3,Alterac Mountains Growless Cave,
Bruiseweed,"POINT(-1034.28 -10625)",3,Westfall Sentinel Hill,
Kingsblood,"POINT(2086.7 -2820.1)",3,Wetlands,
Briarthorn,"POINT(858.591 -10656.5)",3,Duskwood Brightwood Grove,
Silverleaf,"POINT(2940 -5228)",3,Loch Modan,
Undead Fire Aura,"POINT(-8639.31 2400.37)",6,Winterspring Ice Thistle Hills,
Mageroyal,"POINT(-11465 -5036)",3,The Barrens,
Briarthorn,"POINT(-14049.9 1352.89)",3,Darkshore Twilight Vale,
Silverleaf,"POINT(-12890.6 3473.08)",3,Darkshore Tower of Althalaxx,
Bruiseweed,"POINT(-11531 -1202.9)",3,Ashenvale Night Run,
Silver Vein,"POINT(2808 -2040)",3,Arathi Highlands Boulderfist Hall,
Food Crate,"POINT(13228 -4559.11)",3,Uldaman,
Silverleaf,"POINT(-577.105 2171.74)",3,Tirisfal Glades,
Mageroyal,"POINT(-11661 -4557)",3,The Barrens Lushwater Oasis,
Iron Deposit,"POINT(175 274.369)",3,Alterac Mountains Growless Cave,
Mageroyal,"POINT(-589.249 -11148)",3,Westfall,
Smokywood Pastures,"POINT(-9065.31 -2350.21)",5,Durotar Jaggedswine Farm,
Anvil,"POINT(-386.091 -6103.5)",8,Dun Morogh Coldridge Valley,
Khadgar's Whisker,"POINT(-10846.5 -7807.7)",3,Dustwallow Marsh,
Anvil,"POINT(-388.449 -6101.91)",8,Dun Morogh Coldridge Valley,
School of Tastyfish,"POINT(44.8341 -14256.9)",25,Stranglethorn Vale Wild Shore,
Earthroot,"POINT(-9868.32 -5365.39)",3,The Barrens The Merchant Coast,
Supply Crate,"POINT(15558.6 -8355.08)",3,Stratholme,
Sargeras and the Betrayal,"POINT(-10020.5 -4743.52)",9,The Barrens Ratchet,
Mok'Morokk's Strongbox,"POINT(-10771.4 -8148.35)",3,Dustwallow Marsh The Dragonmurk,
Dark Iron Deposit,"POINT(903 -7015)",3,Searing Gorge,
Mageroyal,"POINT(-10561 -2991.26)",3,The Barrens,
Fadeleaf,"POINT(577 1141.4)",3,Alterac Mountains The Uplands,
Wooden Chair,"POINT(-389.715 -6115.78)",7,Dun Morogh Coldridge Valley,
Silverleaf,"POINT(-487.557 2414.23)",3,Tirisfal Glades Brill,
HangingSkullLight02,"POINT(-11029.8 -4095.33)",5,The Barrens The Crossroads,
Briarthorn,"POINT(-1240.04 -141)",3,Silverpine Forest,
Undead Fire,"POINT(-10309.2 3071.79)",1,Winterspring,
Mageroyal,"POINT(-11465 -3731)",3,The Barrens,
Silverleaf,"POINT(-9082 -3603.91)",3,Durotar Razormane Grounds,
Bat02,"POINT(-627.17 -8822.94)",5,Stormwind City,
Earthroot,"POINT(-10092 -3264.75)",3,The Barrens,
Silverleaf,"POINT(-1642.73 1123.03)",3,Silverpine Forest,
Drek'Thar's Scrolls,"POINT(13249.4 -12874.8)",3,Alterac Valley,
Mighty Blaze,"POINT(-9283.93 -1779.35)",8,Orgrimmar,
Wooden Chair,"POINT(-386.25 -6112.69)",7,Dun Morogh Coldridge Valley,
Wooden Chair,"POINT(-401.236 -6111.63)",7,Dun Morogh Coldridge Valley,
Banner,"POINT(-15928.7 6272.49)",5,Darnassus Warrior's Terrace,
Silverleaf,"POINT(-12400 -5951)",3,Mulgore,
Silverleaf,"POINT(-11087.5 -3823.62)",3,The Barrens,
Map of the Eastern Plaguelands,"POINT(5339.24 2297.47)",5,Eastern Plaguelands Light's Hope Chapel,
Plaguewood Fire (Large),"POINT(3096.21 3227.72)",5,Eastern Plaguelands Plaguewood,
Mithril Deposit,"POINT(288 101.302)",3,Alterac Mountains Growless Cave,
Earthroot,"POINT(-12144.7 -4109.46)",3,The Barrens,
Crude Brazier,"POINT(-11143.4 -1219.4)",8,Ashenvale Nightsong Woods,
Silverleaf,"POINT(-13690.3 2618.87)",3,Darkshore,
Silverleaf,"POINT(-14052.8 2300.29)",3,Darkshore,
Doors,"POINT(-337.902 2389.1)",0,Tirisfal Glades Brill,
Bat02,"POINT(2155.79 -9272.24)",5,Redridge Mountains Lake Everstill,
Silverleaf,"POINT(-13649 2758.98)",3,Darkshore,
Mageroyal,"POINT(-11830 -6364)",3,The Barrens Southern Barrens,
Silverleaf,"POINT(-1411.01 -10000)",3,Westfall Jangolode Mine,
Silver Vein,"POINT(2243.45 -688.662)",3,Arathi Highlands,
Earthroot,"POINT(-12228 -3780.26)",3,The Barrens Honor's Stand,
Silver Vein,"POINT(2111 -647)",3,Arathi Highlands Northfold Manor,
Silverleaf,"POINT(369.633 1838.21)",3,Tirisfal Glades Balnir Farmstead,
Mageroyal,"POINT(-10952 -1781.54)",3,Ashenvale The Dor'Danil Barrow Den,
Truesilver Deposit,"POINT(706 607.349)",3,Alterac Mountains Gallows' Corner,
HangingSkullLight02,"POINT(-323.781 2239.73)",5,Tirisfal Glades Brill,
Silverleaf,"POINT(-8716 -3545.53)",3,Durotar,
Lantern,"POINT(-11446.6 3911.91)",5,Moonglade,
Hanging Streamers Medium,"POINT(-628.792 -8906.31)",5,Stormwind City,
Doodad_SmallFirePit73,"POINT(-9456.63 -2013.08)",8,Orgrimmar,
Silverleaf,"POINT(-13640 2793.06)",3,Darkshore,
Chair,"POINT(1588.85 2968.8)",7,Western Plaguelands Hearthglen,
Earthroot,"POINT(-9720.57 -5047.89)",3,The Barrens The Tidus Stair,
Gold Vein,"POINT(3646 -7055)",3,Badlands Camp Boff,
Wooden Chair,"POINT(-535.146 -11144.9)",7,Westfall,
Doodad_OnyziasLairLavaTrapMirror28,"POINT(15515.4 -11368)",6,Onyxia's Lair,
Barrel of Melon Juice,"POINT(-14661 -328.62)",3,Ashenvale Zoram'gar Outpost,
Grave Moss,"POINT(-380.644 -10438)",3,Duskwood Raven Hill Cemetery,
Fadeleaf,"POINT(3486 -6968)",3,Badlands,
Barrel of Milk,"POINT(-1171.04 -10864.4)",3,Westfall,
Silver Vein,"POINT(3417.08 -870.664)",3,Arathi Highlands Circle of East Binding,
Silverleaf,"POINT(-13728 2854.68)",3,Darkshore Bashal'Aran,
CandleBlack01,"POINT(-680.98 -8865.86)",5,Stormwind City,
Mageroyal,"POINT(-14382.4 -361.28)",3,Ashenvale Lake Falathim,
Waterlogged Letter,"POINT(2461.07 -2362.47)",3,Arathi Highlands Thandol Span,
Silverleaf,"POINT(-8467 -3917)",3,Durotar Scuttle Coast,
Peacebloom,"POINT(-10551.2 -3721.51)",3,The Barrens Thorn Hill,
HangingSkullLight02,"POINT(2148.04 -9191.43)",5,Redridge Mountains Lakeshire,
Bat02,"POINT(2947.98 -5375.64)",5,Loch Modan Thelsamar,
Mageroyal,"POINT(2736 -5357)",3,Loch Modan,
Cozy Fire,"POINT(-783.073 -158.19)",8,Silverpine Forest Ambermill,
Truesilver Deposit,"POINT(3664.37 71.1774)",3,The Hinterlands,
Peacebloom,"POINT(-953.799 2188.6)",3,Tirisfal Glades Stillwater Pond,
Bat02,"POINT(2155.92 -9272.97)",5,Redridge Mountains Lake Everstill,
Dwarven Brazier,"POINT(911.884 -4808.47)",8,Dun Morogh,
Peacebloom,"POINT(-13062 -4592)",3,Mulgore The Golden Plains,
Rookery Egg,"POINT(13063.1 3227.95)",6,Blackrock Spire,
Food Crate,"POINT(-28.6836 1742.27)",3,Tirisfal Glades Ruins of Lordaeron,
Peacebloom,"POINT(-8742.19 -2513.81)",3,Durotar,
Silver Vein,"POINT(1942 -1817)",3,Arathi Highlands,
Mageroyal,"POINT(-11067 -1987.49)",3,Ashenvale The Dor'Danil Barrow Den,
Peacebloom,"POINT(-13877.8 3039.4)",3,Darkshore,
Peacebloom,"POINT(-1221.15 -9797.62)",3,Westfall Furlbrow's Pumpkin Farm,
SkullCandle01,"POINT(2972.23 -5382.7)",5,Loch Modan Thelsamar,
Peacebloom,"POINT(-800.377 1930.88)",3,Tirisfal Glades,
Earthroot,"POINT(-9686 -3643.77)",3,Durotar,
Bubbling Cauldron,"POINT(-8159.05 -4945.08)",8,Durotar Echo Isles,
Copper Vein,"POINT(1383.16 -3800.21)",3,Wetlands Black Channel Marsh,
Peacebloom,"POINT(-8845.94 -4133.35)",3,Durotar,
Campfire,"POINT(-9483.65 -2810.6)",8,Durotar Thunder Ridge,
Silver Vein,"POINT(3857 -926)",3,Arathi Highlands Drywhisker Gorge,
Kingsblood,"POINT(2376.29 -1347.04)",3,Arathi Highlands Refuge Pointe,
Wooden Chair,"POINT(-406.976 -6097.17)",7,Dun Morogh Coldridge Valley,
Silver Vein,"POINT(157 492.221)",3,Alterac Mountains Ruins of Alterac,
Silver Vein,"POINT(2168.43 -8823.3)",3,Redridge Mountains Redridge Canyons,
Quel'Thalas,"POINT(4406.57 2849.66)",5,Eastern Plaguelands,
Peacebloom,"POINT(-658.969 323.282)",3,Silverpine Forest,
Silver Vein,"POINT(729 575.498)",3,Alterac Mountains Gallows' Corner,
Peacebloom,"POINT(-13953.8 -5397)",3,Mulgore,
Truesilver Deposit,"POINT(2464 -7417)",3,Badlands Camp Cagg,
Smoking Rack,"POINT(-9007.66 -3372.09)",8,Durotar Razor Hill,
Silver Vein,"POINT(2829.28 -2098.44)",3,Arathi Highlands Boulderfist Hall,
Peacebloom,"POINT(-9369.28 -3468.5)",3,Durotar Razormane Grounds,
Briarthorn,"POINT(-11316 -5176)",3,The Barrens,
Bat02,"POINT(-14922.7 -3434.11)",5,Desolace Nijel's Point,
SkullCandle01,"POINT(-8996.73 3005.02)",5,Winterspring Everlook,
Shimmerweed Basket,"POINT(238.103 -5314.01)",3,Dun Morogh Shimmer Ridge,
Peacebloom,"POINT(-13317 -5630)",3,Mulgore,
Briarthorn,"POINT(-11651.6 -7867.31)",3,The Barrens Bael Modan,
Bat02,"POINT(-246.352 2261.58)",5,Tirisfal Glades Brill,
Truesilver Deposit,"POINT(607 566.706)",3,Alterac Mountains Crushridge Hold,
Copper Vein,"POINT(385.011 2745.86)",3,Tirisfal Glades Scarlet Watch Post,
Peacebloom,"POINT(-13458.2 -4272.27)",3,Mulgore,
Mageroyal,"POINT(-1240.98 849.175)",3,Silverpine Forest Valgan's Field,
White Smoke Emitter - scale 0.2,"POINT(3125.04 -6763.94)",5,Badlands Valley of Fangs,
Peacebloom,"POINT(-13087 -5364)",3,Mulgore The Golden Plains,
G_Ghost_01,"POINT(-13230.9 -881.67)",5,Ashenvale Astranaar,
Peacebloom,"POINT(-11674.2 -3123.32)",3,The Barrens,
Bat02,"POINT(-240.778 1596.23)",5,Tirisfal Glades Ruins of Lordaeron,
Peacebloom,"POINT(-13751.4 -5359.28)",3,Mulgore,
Wildkin Feather,"POINT(2369.73 -12.08)",3,The Hinterlands Zun'watha,
Peacebloom,"POINT(-10787.8 -3486.53)",3,The Barrens Grol'dom Farm,
Peacebloom,"POINT(1903 -9599)",3,Redridge Mountains Three Corners,
Moonwell,"POINT(-11949.7 -1311.95)",8,Ashenvale Raynewood Retreat,
Doodad_OnyziasLairLavaTrapMirror29,"POINT(15511.5 -11360.6)",6,Onyxia's Lair,
Mageroyal,"POINT(-12048 -3635.21)",3,The Barrens,
